"List Name","Internal Name","Title"
"Form Templates","MetaInfo","Property Bag"
"Form Templates","_Level","Level"
"Form Templates","_IsCurrentVersion","Is Current Version"
"Form Templates","ItemChildCount","Item Child Count"
"Form Templates","FolderChildCount","Folder Child Count"
"Form Templates","Restricted","Restricted"
"Form Templates","OriginatorId","Originator Id"
"Form Templates","NoExecute","NoExecute"
"Form Templates","ContentVersion","Content Version"
"Form Templates","_ComplianceFlags","Label setting"
"Form Templates","_ComplianceTag","Retention label"
"Form Templates","_ComplianceTagWrittenTime","Retention label Applied"
"Form Templates","_ComplianceTagUserId","Label applied by"
"Form Templates","_IsRecord","Item is a Record"
"Form Templates","BSN","BLOB Sequence Number"
"Form Templates","_ListSchemaVersion","List Schema Version"
"Form Templates","_Dirty","Dirty"
"Form Templates","_Parsable","Parsable"
"Form Templates","_StubFile","StubFile"
"Form Templates","_HasEncryptedContent","HasEncryptedContent"
"Form Templates","_HasUserDefinedProtection","HasUserDefinedProtection"
"Form Templates","AccessPolicy","Access Policy"
"Form Templates","_VirusStatus","VirusStatus"
"Form Templates","_VirusVendorID","VirusVendorID"
"Form Templates","_VirusInfo","VirusInfo"
"Form Templates","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"Form Templates","_CommentFlags","Comment settings"
"Form Templates","_CommentCount","Comment count"
"Form Templates","_LikeCount","Like count"
"Form Templates","_RmsTemplateId","Rights Management Template Id"
"Form Templates","_IpLabelId","Sensitivity Label Id"
"Form Templates","_DisplayName","Sensitivity"
"Form Templates","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"Form Templates","A2ODMountCount","A2OD Mount Count"
"Form Templates","_ExpirationDate","Expiration Date"
"Form Templates","_IpLabelHash","IpLabelHash"
"Form Templates","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"Form Templates","_DraftOwnerId","Draft Owner Id"
"Form Templates","_IpLabelMetaInfo","Sensitivity Label Metadata"
"Form Templates","_AdditionalStreamSize","AdditionalStreamSize"
"Form Templates","_StreamScenarioIds","StreamScenarioIds"
"Form Templates","_FileArchiveStatus","Archive Status"
"Form Templates","_ExtractedMetadata","Media file metadata"
"Form Templates","MainLinkSettings","Main Link settings"
"Form Templates","AppAuthor","App Created By"
"Form Templates","AppEditor","App Modified By"
"Form Templates","SMTotalSize","Total Size"
"Form Templates","SMLastModifiedDate","Last Modified Date"
"Form Templates","SMTotalFileStreamSize","Total File Stream Size"
"Form Templates","SMTotalFileCount","Total File Count"
"Form Templates","SelectTitle","Select"
"Form Templates","SelectFilename","Select"
"Form Templates","Edit","Edit"
"Form Templates","owshiddenversion","owshiddenversion"
"Form Templates","_UIVersion","UI Version"
"Form Templates","_UIVersionString","Version"
"Form Templates","InstanceID","Instance ID"
"Form Templates","Order","Order"
"Form Templates","GUID","GUID"
"Form Templates","WorkflowVersion","Workflow Version"
"Form Templates","WorkflowInstanceID","Workflow Instance ID"
"Form Templates","ParentVersionString","Source Version (Converted Document)"
"Form Templates","ParentLeafName","Source Name (Converted Document)"
"Form Templates","DocConcurrencyNumber","Document Concurrency Number"
"Form Templates","StreamHash","Document Stream Hash"
"Form Templates","Combine","Merge"
"Form Templates","RepairDocument","Relink"
"Form Templates","PolicyDisabledUICapabilities","Actions Disabled by Policy"
"GBS&T Risk Register","Risk","Risk"
"GBS&T Risk Register","Title","Risk Title"
"GBS&T Risk Register","Status","Status"
"GBS&T Risk Register","Risk_x0020_Description","Risk Description"
"GBS&T Risk Register","Impact_x0020_Description","Impact Description"
"GBS&T Risk Register","Potential_x0020_Exposure","Potential Exposure"
"GBS&T Risk Register","Impact_x0020_Category","Impact Category"
"GBS&T Risk Register","Source","Source"
"GBS&T Risk Register","Existing_x0020_Likelihood","Existing Likelihood"
"GBS&T Risk Register","Existing_x0020_Consequence","Existing Consequence"
"GBS&T Risk Register","E_x002e__x0020_Consequence","Existing Rating"
"GBS&T Risk Register","Risk_x0020_Owner","Risk Owner"
"GBS&T Risk Register","Reponse_x0020_Owner","Response Owner"
"GBS&T Risk Register","Control_x0020_Owner","Control Owner 1"
"GBS&T Risk Register","Existing_x0020_Controls","Existing Control 1"
"GBS&T Risk Register","Existing_x0020_Control_x0020_Eff","Existing Control 1 Effectiveness"
"GBS&T Risk Register","Raised_x0020_by","Raised by"
"GBS&T Risk Register","Date_x0020_Raised","Raised"
"GBS&T Risk Register","Mitigation_x0020_Plan","Mitigation Plan/Actions"
"GBS&T Risk Register","Date_x0020_Accepted","Accepted"
"GBS&T Risk Register","Accepted_x0020_by","Accepted by"
"GBS&T Risk Register","Closed","Closed"
"GBS&T Risk Register","MMG_x0020_Risk_x0020_ID","MMG Risk ID"
"GBS&T Risk Register","Final_x0020_Likilihood","Final Likelihood"
"GBS&T Risk Register","Final_x0020_Consequence","Final Consequence"
"GBS&T Risk Register","Due_x0020_Date","Due Date"
"GBS&T Risk Register","Risk_x0020_Review_x0020_Update","Risk Review Update"
"GBS&T Risk Register","Last_x0020_Review_x0020_Date","Last Review Date"
"GBS&T Risk Register","Control_x0020_Owner_x0020_2","Control Owner 2"
"GBS&T Risk Register","Existing_x0020_Control_x0020_2","Existing Control 2"
"GBS&T Risk Register","Existing_x0020_Control_x0020_2_x","Existing Control 2 Effectiveness"
"GBS&T Risk Register","Controls_x0020_Impacted","Controls Impacted"
"GBS&T Risk Register","Control_x0020_Owner_x0020_3","Control Owner 3"
"GBS&T Risk Register","Control_x0020_Owner_x0020_4","Control Owner 4"
"GBS&T Risk Register","Control_x0020_Owner_x0020_5","Control Owner 5"
"GBS&T Risk Register","Existing_x0020_Control_x0020_3","Existing Control 3"
"GBS&T Risk Register","Existing_x0020_Control_x0020_4","Existing Control 4"
"GBS&T Risk Register","Existing_x0020_Control_x0020_5","Existing Control 5"
"GBS&T Risk Register","Existing_x0020_Control_x0020_3_x","Existing Control 3 Effectiveness"
"GBS&T Risk Register","Existing_x0020_Control_x0020_4_x","Existing Control 4 Effectiveness"
"GBS&T Risk Register","Existing_x0020_Control_x0020_5_x","Existing Control 5 Effectiveness"
"GBS&T Risk Register","Justification","Justification"
"GBS&T Risk Register","ContentTypeId","Content Type ID"
"GBS&T Risk Register","_ModerationComments","Approver Comments"
"GBS&T Risk Register","LinkTitleNoMenu","Risk Title"
"GBS&T Risk Register","LinkTitle","Risk Title"
"GBS&T Risk Register","LinkTitle2","Risk Title"
"GBS&T Risk Register","File_x0020_Type","File Type"
"GBS&T Risk Register","Final_x0020_Rating","Final Rating"
"GBS&T Risk Register","ComplianceAssetId","Compliance Asset Id"
"GBS&T Risk Register","_ColorHex","Color"
"GBS&T Risk Register","_ColorTag","Color Tag"
"GBS&T Risk Register","_Emoji","Emoji"
"GBS&T Risk Register","ID","ID"
"GBS&T Risk Register","ContentType","Content Type"
"GBS&T Risk Register","Modified","Modified"
"GBS&T Risk Register","Created","Created"
"GBS&T Risk Register","Author","Created By"
"GBS&T Risk Register","Editor","Modified By"
"GBS&T Risk Register","_HasCopyDestinations","Has Copy Destinations"
"GBS&T Risk Register","_CopySource","Copy Source"
"GBS&T Risk Register","owshiddenversion","owshiddenversion"
"GBS&T Risk Register","WorkflowVersion","Workflow Version"
"GBS&T Risk Register","_UIVersion","UI Version"
"GBS&T Risk Register","_UIVersionString","Version"
"GBS&T Risk Register","Attachments","Attachments"
"GBS&T Risk Register","_ModerationStatus","Approval Status"
"GBS&T Risk Register","Edit","Edit"
"GBS&T Risk Register","SelectTitle","Select"
"GBS&T Risk Register","InstanceID","Instance ID"
"GBS&T Risk Register","Order","Order"
"GBS&T Risk Register","GUID","GUID"
"GBS&T Risk Register","WorkflowInstanceID","Workflow Instance ID"
"GBS&T Risk Register","FileRef","URL Path"
"GBS&T Risk Register","FileDirRef","Path"
"GBS&T Risk Register","Last_x0020_Modified","Modified"
"GBS&T Risk Register","Created_x0020_Date","Created"
"GBS&T Risk Register","FSObjType","Item Type"
"GBS&T Risk Register","SortBehavior","Sort Type"
"GBS&T Risk Register","PermMask","Effective Permissions Mask"
"GBS&T Risk Register","PrincipalCount","Principal Count"
"GBS&T Risk Register","FileLeafRef","Name"
"GBS&T Risk Register","UniqueId","Unique Id"
"GBS&T Risk Register","ParentUniqueId","Document Parent Identifier"
"GBS&T Risk Register","SyncClientId","Client Id"
"GBS&T Risk Register","ProgId","ProgId"
"GBS&T Risk Register","ScopeId","ScopeId"
"GBS&T Risk Register","HTML_x0020_File_x0020_Type","HTML File Type"
"GBS&T Risk Register","_EditMenuTableStart","Edit Menu Table Start"
"GBS&T Risk Register","_EditMenuTableStart2","Edit Menu Table Start"
"GBS&T Risk Register","_EditMenuTableEnd","Edit Menu Table End"
"GBS&T Risk Register","LinkFilenameNoMenu","Name"
"GBS&T Risk Register","LinkFilename","Name"
"GBS&T Risk Register","LinkFilename2","Name"
"GBS&T Risk Register","DocIcon","Type"
"GBS&T Risk Register","ServerUrl","Server Relative URL"
"GBS&T Risk Register","EncodedAbsUrl","Encoded Absolute URL"
"GBS&T Risk Register","BaseName","File Name"
"GBS&T Risk Register","MetaInfo","Property Bag"
"GBS&T Risk Register","_Level","Level"
"GBS&T Risk Register","_IsCurrentVersion","Is Current Version"
"GBS&T Risk Register","ItemChildCount","Item Child Count"
"GBS&T Risk Register","FolderChildCount","Folder Child Count"
"GBS&T Risk Register","Restricted","Restricted"
"GBS&T Risk Register","OriginatorId","Originator Id"
"GBS&T Risk Register","NoExecute","NoExecute"
"GBS&T Risk Register","ContentVersion","Content Version"
"GBS&T Risk Register","_ComplianceFlags","Label setting"
"GBS&T Risk Register","_ComplianceTag","Retention label"
"GBS&T Risk Register","_ComplianceTagWrittenTime","Retention label Applied"
"GBS&T Risk Register","_ComplianceTagUserId","Label applied by"
"GBS&T Risk Register","_IsRecord","Item is a Record"
"GBS&T Risk Register","AccessPolicy","Access Policy"
"GBS&T Risk Register","_VirusStatus","VirusStatus"
"GBS&T Risk Register","_VirusVendorID","VirusVendorID"
"GBS&T Risk Register","_VirusInfo","VirusInfo"
"GBS&T Risk Register","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"GBS&T Risk Register","_DraftOwnerId","Draft Owner Id"
"GBS&T Risk Register","MainLinkSettings","Main Link settings"
"GBS&T Risk Register","AppAuthor","App Created By"
"GBS&T Risk Register","AppEditor","App Modified By"
"GBS&T Risk Register","SMTotalSize","Total Size"
"GBS&T Risk Register","SMLastModifiedDate","Last Modified Date"
"GBS&T Risk Register","SMTotalFileStreamSize","Total File Stream Size"
"GBS&T Risk Register","SMTotalFileCount","Total File Count"
"GBS&T Risk Register","_CommentFlags","Comment settings"
"GBS&T Risk Register","_CommentCount","Comment count"
"HCL Service Management Workspace","ContentTypeId","Content Type ID"
"HCL Service Management Workspace","_ModerationComments","Approver Comments"
"HCL Service Management Workspace","FileLeafRef","Name"
"HCL Service Management Workspace","Modified_x0020_By","Document Modified By"
"HCL Service Management Workspace","Created_x0020_By","Document Created By"
"HCL Service Management Workspace","File_x0020_Type","File Type"
"HCL Service Management Workspace","HTML_x0020_File_x0020_Type","HTML File Type"
"HCL Service Management Workspace","_SourceUrl","Source URL"
"HCL Service Management Workspace","_SharedFileIndex","Shared File Index"
"HCL Service Management Workspace","_ColorHex","Color"
"HCL Service Management Workspace","_ColorTag","Color Tag"
"HCL Service Management Workspace","_Emoji","Emoji"
"HCL Service Management Workspace","ComplianceAssetId","Compliance Asset Id"
"HCL Service Management Workspace","Title","Title"
"HCL Service Management Workspace","TemplateUrl","Template Link"
"HCL Service Management Workspace","xd_ProgID","HTML File Link"
"HCL Service Management Workspace","xd_Signature","Is Signed"
"HCL Service Management Workspace","_ShortcutUrl","Shortcut URL"
"HCL Service Management Workspace","_ShortcutSiteId","Shortcut Site Id"
"HCL Service Management Workspace","_ShortcutWebId","Shortcut Web Id"
"HCL Service Management Workspace","_ShortcutUniqueId","Shortcut Unique Id"
"HCL Service Management Workspace","_ExtendedDescription","Description"
"HCL Service Management Workspace","TriggerFlowInfo","Trigger Flow Info"
"HCL Service Management Workspace","MediaServiceMetadata","MediaServiceMetadata"
"HCL Service Management Workspace","MediaServiceFastMetadata","MediaServiceFastMetadata"
"HCL Service Management Workspace","MediaServiceObjectDetectorVersions","MediaServiceObjectDetectorVersions"
"HCL Service Management Workspace","_EffectiveIpLabelDisplayName","Effective Sensitivity"
"HCL Service Management Workspace","MediaGeneratedMetadata","Media Generated Metadata"
"HCL Service Management Workspace","MediaUserMetadata","Media User Metadata"
"HCL Service Management Workspace","MediaServiceSearchProperties","MediaServiceSearchProperties"
"HCL Service Management Workspace","ExtractedMetadataComputed","Media file metadata"
"HCL Service Management Workspace","ID","ID"
"HCL Service Management Workspace","ContentType","Content Type"
"HCL Service Management Workspace","Created","Created"
"HCL Service Management Workspace","Author","Created By"
"HCL Service Management Workspace","Modified","Modified"
"HCL Service Management Workspace","Editor","Modified By"
"HCL Service Management Workspace","_HasCopyDestinations","Has Copy Destinations"
"HCL Service Management Workspace","_CopySource","Copy Source"
"HCL Service Management Workspace","_ModerationStatus","Approval Status"
"HCL Service Management Workspace","FileRef","URL Path"
"HCL Service Management Workspace","FileDirRef","Path"
"HCL Service Management Workspace","Last_x0020_Modified","Modified"
"HCL Service Management Workspace","Created_x0020_Date","Created"
"HCL Service Management Workspace","File_x0020_Size","File Size"
"HCL Service Management Workspace","FSObjType","Item Type"
"HCL Service Management Workspace","SortBehavior","Sort Type"
"HCL Service Management Workspace","PermMask","Effective Permissions Mask"
"HCL Service Management Workspace","PrincipalCount","Principal Count"
"HCL Service Management Workspace","CheckedOutUserId","ID of the User who has the item Checked Out"
"HCL Service Management Workspace","IsCheckedoutToLocal","Is Checked out to local"
"HCL Service Management Workspace","CheckoutUser","Checked Out To"
"HCL Service Management Workspace","UniqueId","Unique Id"
"HCL Service Management Workspace","ParentUniqueId","Document Parent Identifier"
"HCL Service Management Workspace","SyncClientId","Client Id"
"HCL Service Management Workspace","ProgId","ProgId"
"HCL Service Management Workspace","ScopeId","ScopeId"
"HCL Service Management Workspace","VirusStatus","Virus Status"
"HCL Service Management Workspace","CheckedOutTitle","Checked Out To"
"HCL Service Management Workspace","_CheckinComment","Check In Comment"
"HCL Service Management Workspace","LinkCheckedOutTitle","Checked Out To"
"HCL Service Management Workspace","_EditMenuTableStart","Edit Menu Table Start"
"HCL Service Management Workspace","_EditMenuTableStart2","Edit Menu Table Start"
"HCL Service Management Workspace","_EditMenuTableEnd","Edit Menu Table End"
"HCL Service Management Workspace","LinkFilenameNoMenu","Name"
"HCL Service Management Workspace","LinkFilename","Name"
"HCL Service Management Workspace","LinkFilename2","Name"
"HCL Service Management Workspace","DocIcon","Type"
"HCL Service Management Workspace","ServerUrl","Server Relative URL"
"HCL Service Management Workspace","EncodedAbsUrl","Encoded Absolute URL"
"HCL Service Management Workspace","BaseName","Name"
"HCL Service Management Workspace","FileSizeDisplay","File Size"
"HCL Service Management Workspace","MetaInfo","Property Bag"
"HCL Service Management Workspace","_Level","Level"
"HCL Service Management Workspace","_IsCurrentVersion","Is Current Version"
"HCL Service Management Workspace","ItemChildCount","Item Child Count"
"HCL Service Management Workspace","FolderChildCount","Folder Child Count"
"HCL Service Management Workspace","Restricted","Restricted"
"HCL Service Management Workspace","OriginatorId","Originator Id"
"HCL Service Management Workspace","NoExecute","NoExecute"
"HCL Service Management Workspace","ContentVersion","Content Version"
"HCL Service Management Workspace","_ComplianceFlags","Label setting"
"HCL Service Management Workspace","_ComplianceTag","Retention label"
"HCL Service Management Workspace","_ComplianceTagWrittenTime","Retention label Applied"
"HCL Service Management Workspace","_ComplianceTagUserId","Label applied by"
"HCL Service Management Workspace","_IsRecord","Item is a Record"
"HCL Service Management Workspace","BSN","BLOB Sequence Number"
"HCL Service Management Workspace","_ListSchemaVersion","List Schema Version"
"HCL Service Management Workspace","_Dirty","Dirty"
"HCL Service Management Workspace","_Parsable","Parsable"
"HCL Service Management Workspace","_StubFile","StubFile"
"HCL Service Management Workspace","_HasEncryptedContent","HasEncryptedContent"
"HCL Service Management Workspace","_HasUserDefinedProtection","HasUserDefinedProtection"
"HCL Service Management Workspace","AccessPolicy","Access Policy"
"HCL Service Management Workspace","_VirusStatus","VirusStatus"
"HCL Service Management Workspace","_VirusVendorID","VirusVendorID"
"HCL Service Management Workspace","_VirusInfo","VirusInfo"
"HCL Service Management Workspace","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"HCL Service Management Workspace","_CommentFlags","Comment settings"
"HCL Service Management Workspace","_CommentCount","Comment count"
"HCL Service Management Workspace","_LikeCount","Like count"
"HCL Service Management Workspace","_RmsTemplateId","Rights Management Template Id"
"HCL Service Management Workspace","_IpLabelId","Sensitivity Label Id"
"HCL Service Management Workspace","_DisplayName","Sensitivity"
"HCL Service Management Workspace","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"HCL Service Management Workspace","A2ODMountCount","A2OD Mount Count"
"HCL Service Management Workspace","_ExpirationDate","Expiration Date"
"HCL Service Management Workspace","_IpLabelHash","IpLabelHash"
"HCL Service Management Workspace","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"HCL Service Management Workspace","_DraftOwnerId","Draft Owner Id"
"HCL Service Management Workspace","_IpLabelMetaInfo","Sensitivity Label Metadata"
"HCL Service Management Workspace","_AdditionalStreamSize","AdditionalStreamSize"
"HCL Service Management Workspace","_StreamScenarioIds","StreamScenarioIds"
"HCL Service Management Workspace","_FileArchiveStatus","Archive Status"
"HCL Service Management Workspace","_ExtractedMetadata","Media file metadata"
"HCL Service Management Workspace","MainLinkSettings","Main Link settings"
"HCL Service Management Workspace","AppAuthor","App Created By"
"HCL Service Management Workspace","AppEditor","App Modified By"
"HCL Service Management Workspace","SMTotalSize","Total Size"
"HCL Service Management Workspace","SMLastModifiedDate","Last Modified Date"
"HCL Service Management Workspace","SMTotalFileStreamSize","Total File Stream Size"
"HCL Service Management Workspace","SMTotalFileCount","Total File Count"
"HCL Service Management Workspace","SelectTitle","Select"
"HCL Service Management Workspace","SelectFilename","Select"
"HCL Service Management Workspace","Edit","Edit"
"HCL Service Management Workspace","owshiddenversion","owshiddenversion"
"HCL Service Management Workspace","_UIVersion","UI Version"
"HCL Service Management Workspace","_UIVersionString","Version"
"HCL Service Management Workspace","InstanceID","Instance ID"
"HCL Service Management Workspace","Order","Order"
"HCL Service Management Workspace","GUID","GUID"
"HCL Service Management Workspace","WorkflowVersion","Workflow Version"
"HCL Service Management Workspace","WorkflowInstanceID","Workflow Instance ID"
"HCL Service Management Workspace","ParentVersionString","Source Version (Converted Document)"
"HCL Service Management Workspace","ParentLeafName","Source Name (Converted Document)"
"HCL Service Management Workspace","DocConcurrencyNumber","Document Concurrency Number"
"HCL Service Management Workspace","StreamHash","Document Stream Hash"
"HCL Service Management Workspace","Combine","Merge"
"HCL Service Management Workspace","RepairDocument","Relink"
"HCL Service Management Workspace","PolicyDisabledUICapabilities","Actions Disabled by Policy"
"iBP_Docs","ContentTypeId","Content Type ID"
"iBP_Docs","_ModerationComments","Approver Comments"
"iBP_Docs","FileLeafRef","Name"
"iBP_Docs","Modified_x0020_By","Document Modified By"
"iBP_Docs","Created_x0020_By","Document Created By"
"iBP_Docs","File_x0020_Type","File Type"
"iBP_Docs","HTML_x0020_File_x0020_Type","HTML File Type"
"iBP_Docs","_SourceUrl","Source URL"
"iBP_Docs","_SharedFileIndex","Shared File Index"
"iBP_Docs","Title","Title"
"iBP_Docs","TemplateUrl","Template Link"
"iBP_Docs","xd_ProgID","HTML File Link"
"iBP_Docs","xd_Signature","Is Signed"
"iBP_Docs","ComplianceAssetId","Compliance Asset Id"
"iBP_Docs","_ShortcutUrl","Shortcut URL"
"iBP_Docs","_ShortcutSiteId","Shortcut Site Id"
"iBP_Docs","_ShortcutWebId","Shortcut Web Id"
"iBP_Docs","_ShortcutUniqueId","Shortcut Unique Id"
"iBP_Docs","_ExtendedDescription","Description"
"iBP_Docs","TriggerFlowInfo","Trigger Flow Info"
"iBP_Docs","MediaServiceMetadata","MediaServiceMetadata"
"iBP_Docs","MediaServiceFastMetadata","MediaServiceFastMetadata"
"iBP_Docs","_ColorHex","Color"
"iBP_Docs","_ColorTag","Color Tag"
"iBP_Docs","_Emoji","Emoji"
"iBP_Docs","MediaServiceObjectDetectorVersions","MediaServiceObjectDetectorVersions"
"iBP_Docs","_EffectiveIpLabelDisplayName","Effective Sensitivity"
"iBP_Docs","MediaGeneratedMetadata","Media Generated Metadata"
"iBP_Docs","MediaUserMetadata","Media User Metadata"
"iBP_Docs","MediaServiceSearchProperties","MediaServiceSearchProperties"
"iBP_Docs","ExtractedMetadataComputed","Media file metadata"
"iBP_Docs","ID","ID"
"iBP_Docs","ContentType","Content Type"
"iBP_Docs","Created","Created"
"iBP_Docs","Author","Created By"
"iBP_Docs","Modified","Modified"
"iBP_Docs","Editor","Modified By"
"iBP_Docs","_HasCopyDestinations","Has Copy Destinations"
"iBP_Docs","_CopySource","Copy Source"
"iBP_Docs","_ModerationStatus","Approval Status"
"iBP_Docs","FileRef","URL Path"
"iBP_Docs","FileDirRef","Path"
"iBP_Docs","Last_x0020_Modified","Modified"
"iBP_Docs","Created_x0020_Date","Created"
"iBP_Docs","File_x0020_Size","File Size"
"iBP_Docs","FSObjType","Item Type"
"iBP_Docs","SortBehavior","Sort Type"
"iBP_Docs","PermMask","Effective Permissions Mask"
"iBP_Docs","PrincipalCount","Principal Count"
"iBP_Docs","CheckedOutUserId","ID of the User who has the item Checked Out"
"iBP_Docs","IsCheckedoutToLocal","Is Checked out to local"
"iBP_Docs","CheckoutUser","Checked Out To"
"iBP_Docs","UniqueId","Unique Id"
"iBP_Docs","ParentUniqueId","Document Parent Identifier"
"iBP_Docs","SyncClientId","Client Id"
"iBP_Docs","ProgId","ProgId"
"iBP_Docs","ScopeId","ScopeId"
"iBP_Docs","VirusStatus","Virus Status"
"iBP_Docs","CheckedOutTitle","Checked Out To"
"iBP_Docs","_CheckinComment","Check In Comment"
"iBP_Docs","LinkCheckedOutTitle","Checked Out To"
"iBP_Docs","_EditMenuTableStart","Edit Menu Table Start"
"iBP_Docs","_EditMenuTableStart2","Edit Menu Table Start"
"iBP_Docs","_EditMenuTableEnd","Edit Menu Table End"
"iBP_Docs","LinkFilenameNoMenu","Name"
"iBP_Docs","LinkFilename","Name"
"iBP_Docs","LinkFilename2","Name"
"iBP_Docs","DocIcon","Type"
"iBP_Docs","ServerUrl","Server Relative URL"
"iBP_Docs","EncodedAbsUrl","Encoded Absolute URL"
"iBP_Docs","BaseName","Name"
"iBP_Docs","FileSizeDisplay","File Size"
"iBP_Docs","MetaInfo","Property Bag"
"iBP_Docs","_Level","Level"
"iBP_Docs","_IsCurrentVersion","Is Current Version"
"iBP_Docs","ItemChildCount","Item Child Count"
"iBP_Docs","FolderChildCount","Folder Child Count"
"iBP_Docs","Restricted","Restricted"
"iBP_Docs","OriginatorId","Originator Id"
"iBP_Docs","NoExecute","NoExecute"
"iBP_Docs","ContentVersion","Content Version"
"iBP_Docs","_ComplianceFlags","Label setting"
"iBP_Docs","_ComplianceTag","Retention label"
"iBP_Docs","_ComplianceTagWrittenTime","Retention label Applied"
"iBP_Docs","_ComplianceTagUserId","Label applied by"
"iBP_Docs","_IsRecord","Item is a Record"
"iBP_Docs","BSN","BLOB Sequence Number"
"iBP_Docs","_ListSchemaVersion","List Schema Version"
"iBP_Docs","_Dirty","Dirty"
"iBP_Docs","_Parsable","Parsable"
"iBP_Docs","_StubFile","StubFile"
"iBP_Docs","_HasEncryptedContent","HasEncryptedContent"
"iBP_Docs","_HasUserDefinedProtection","HasUserDefinedProtection"
"iBP_Docs","AccessPolicy","Access Policy"
"iBP_Docs","_VirusStatus","VirusStatus"
"iBP_Docs","_VirusVendorID","VirusVendorID"
"iBP_Docs","_VirusInfo","VirusInfo"
"iBP_Docs","_RansomwareAnomalyMetaInfo","RansomwareAnomalyMetaInfo"
"iBP_Docs","_CommentFlags","Comment settings"
"iBP_Docs","_CommentCount","Comment count"
"iBP_Docs","_LikeCount","Like count"
"iBP_Docs","_RmsTemplateId","Rights Management Template Id"
"iBP_Docs","_IpLabelId","Sensitivity Label Id"
"iBP_Docs","_DisplayName","Sensitivity"
"iBP_Docs","_IpLabelAssignmentMethod","Sensitivity Label Assignment Method"
"iBP_Docs","A2ODMountCount","A2OD Mount Count"
"iBP_Docs","_ExpirationDate","Expiration Date"
"iBP_Docs","_IpLabelHash","IpLabelHash"
"iBP_Docs","_IpLabelPromotionCtagVersion","IpLabelPromotionCtagVersion"
"iBP_Docs","_DraftOwnerId","Draft Owner Id"
"iBP_Docs","_IpLabelMetaInfo","Sensitivity Label Metadata"
"iBP_Docs","_AdditionalStreamSize","AdditionalStreamSize"
"iBP_Docs","_StreamScenarioIds","StreamScenarioIds"
"iBP_Docs","_FileArchiveStatus","Archive Status"
"iBP_Docs","_ExtractedMetadata","Media file metadata"
"iBP_Docs","MainLinkSettings","Main Link settings"
"iBP_Docs","AppAuthor","App Created By"
"iBP_Docs","AppEditor","App Modified By"
"iBP_Docs","SMTotalSize","Total Size"
"iBP_Docs","SMLastModifiedDate","Last Modified Date"
"iBP_Docs","SMTotalFileStreamSize","Total File Stream Size"
"iBP_Docs","SMTotalFileCount","Total File Count"
"iBP_Docs","SelectTitle","Select"
"iBP_Docs","SelectFilename","Select"
"iBP_Docs","Edit","Edit"
"iBP_Docs","owshiddenversion","owshiddenversion"
"iBP_Docs","_UIVersion","UI Version"
"iBP_Docs","_UIVersionString","Version"
"iBP_Docs","InstanceID","Instance ID"
"iBP_Docs","Order","Order"
"iBP_Docs","GUID","GUID"
"iBP_Docs","WorkflowVersion","Workflow Version"
"iBP_Docs","WorkflowInstanceID","Workflow Instance ID"
"iBP_Docs","ParentVersionString","Source Version (Converted Document)"
"iBP_Docs","ParentLeafName","Source Name (Converted Document)"
"iBP_Docs","DocConcurrencyNumber","Document Concurrency Number"
"iBP_Docs","StreamHash","Document Stream Hash"
"iBP_Docs","Combine","Merge"
"iBP_Docs","RepairDocument","Relink"
"iBP_Docs","PolicyDisabledUICapabilities","Actions Disabled by Policy"
"Images","ContentTypeId","Content Type ID"
"Images","_ModerationComments","Approver Comments"
"Images","FileLeafRef","Name"
"Images","Modified_x0020_By","Document Modified By"
"Images","Created_x0020_By","Document Created By"
"Images","File_x0020_Type","File Type"
"Images","HTML_x0020_File_x0020_Type","HTML File Type"
"Images","_SourceUrl","Source URL"
"Images","_SharedFileIndex","Shared File Index"
"Images","ComplianceAssetId","Compliance Asset Id"
"Images","PreviewOnForm","Preview"
"Images","ThumbnailOnForm","Thumbnail Preview"
"Images","_Author","Author"
"Images","FileType","File Type"
"Images","ImageSize","Picture Size"
"Images","Title","Title"
"Images","ImageWidth","Width"
"Images","ImageHeight","Height"
"Images","ImageCreateDate","Date Picture Taken"
"Images","_Comments","Comments"
"Images","ThumbnailExists","Thumbnail Exists"
"Images","PreviewExists","Preview Exists"
"Images","EncodedAbsThumbnailUrl","Thumbnail URL"
"Images","EncodedAbsWebImgUrl","Web Image URL"
"Images","NameOrTitle","Name"
"Images","Keywords","Keywords"
"Images","wic_System_Copyright","Copyright"
"Images","AlternateThumbnailUrl","Preview Image URL"
"Images","MediaLengthInSeconds","Length (seconds)"
"Images","PublishingStartDate","Scheduling Start Date"
"Images","PublishingExpirationDate","Scheduling End Date"
"Images","VideoWidthInPixels","Frame Width"
"Images","VideoHeightInPixels","Frame Height"
"Images","VideoRenditionLabel","Label"
"Images","VideoRenditionBitRate","Bit Rate"
"Images","VideoSetDescription","Description"
"Images","VideoSetOwner","Owner"
"Images","VideoSetThumbnailTimeIndex","Thumbnail Time Index"
"Images","VideoSetDefaultEncoding","Default Encoding"
